car_age,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,Actual_Price,Predicted_Price,Prediction_Error,Absolute_Error
16,90000,False,False,False,True,True,False,True,False,True,False,False,254999,192920.9056904762,62078.09430952379,62078.09430952379
13,127884,True,False,False,False,False,False,True,False,False,False,False,315000,556764.2757142857,-241764.27571428567,241764.27571428567
11,50000,True,False,False,False,True,False,True,False,False,False,False,550000,523924.21273171273,26075.78726828727,26075.78726828727
24,100000,False,False,False,True,True,False,True,False,False,False,False,145000,135015.0,9985.0,9985.0
17,90246,False,False,False,True,True,False,True,False,False,False,True,150000,147730.61961904762,2269.3803809523815,2269.3803809523815
14,185000,True,False,False,False,True,False,True,False,True,False,False,130000,399275.0,-269275.0,269275.0
9,50000,True,False,False,False,True,False,True,False,False,False,False,690000,728548.3784246584,-38548.37842465844,38548.37842465844
19,54000,False,False,False,True,True,False,False,False,True,False,False,200000,274115.0,-74115.0,74115.0
14,77000,True,False,False,False,False,False,True,False,False,False,True,335000,428220.35714285716,-93220.35714285716,93220.35714285716
21,50000,False,False,False,True,True,False,True,False,True,False,False,125000,96369.58333333331,28630.416666666686,28630.416666666686
12,150000,True,False,False,False,True,False,True,False,False,False,False,300000,409699.99,-109699.98999999999,109699.98999999999
12,110000,True,False,False,False,True,False,True,False,True,False,False,315000,485132.5577200577,-170132.55772005772,170132.55772005772
26,120000,False,False,False,True,True,False,True,False,False,False,False,100000,75008.99999999999,24991.000000000015,24991.000000000015
11,92198,False,False,False,True,False,False,True,False,True,False,False,225000,418840.0,-193840.0,193840.0
9,40000,True,False,False,False,True,False,True,False,False,False,False,650000,689002.4999431971,-39002.49994319712,39002.49994319712
16,100000,True,False,False,False,True,False,True,False,False,False,False,600000,295896.0,304104.0,304104.0
21,170000,False,False,False,True,True,False,True,False,False,False,True,70000,72605.54,-2605.5399999999936,2605.5399999999936
11,77000,True,False,False,False,True,False,True,False,True,False,False,530000,500995.75632034615,29004.243679653853,29004.243679653853
